YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-03-02,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.081,1,0.046,1,0.330,51,0.17,0
2010-03-02,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.081,1,0.046,1,0.330,51,0.17,0
2010-03-02,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.081,1,0.046,1,0.330,51,0.17,0
2010-03-02,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.081,1,0.046,1,0.330,51,0.17,0
2010-03-02,7:00,89.6,98.4,1,81,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,2,27,0,24,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,0.7,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,8:00,83.4,102.8,160,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,66,24,284,27,33,24,66,10,284,16,33,10,-9900,99,-9900,99,-9900,99,0.8,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,9:00,71.5,111.9,441,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,269,24,644,27,65,24,269,10,644,16,65,10,-9900,99,-9900,99,-9900,99,0.8,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,10:00,60.3,122.7,688,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,446,24,696,27,102,24,483,10,794,16,90,10,-9900,99,-9900,99,-9900,99,0.8,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,11:00,50.6,136.4,882,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,658,24,866,27,109,24,658,10,866,16,109,10,-9900,99,-9900,99,-9900,99,0.9,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,12:00,43.4,154.3,1010,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,774,24,901,27,119,24,774,10,901,16,119,10,-9900,99,-9900,99,-9900,99,1.0,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,13:00,40.2,176.1,1063,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,762,24,814,27,140,24,822,10,914,16,124,10,-9900,99,-9900,99,-9900,99,1.0,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,14:00,41.8,198.7,1037,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,741,24,824,27,127,24,798,10,908,16,122,10,-9900,99,-9900,99,-9900,99,1.0,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,15:00,47.8,218.1,935,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,669,24,798,27,134,24,703,10,880,16,113,10,-9900,99,-9900,99,-9900,99,1.0,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,16:00,56.8,233.1,762,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,505,24,743,27,98,24,547,10,822,16,97,10,-9900,99,-9900,99,-9900,99,1.0,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,17:00,67.5,244.8,531,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,344,24,705,27,74,24,344,10,705,16,74,10,-9900,99,-9900,99,-9900,99,1.0,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,18:00,79.3,254.4,259,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,129,24,444,27,46,24,129,10,444,16,46,10,-9900,99,-9900,99,-9900,99,1.0,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,19:00,87.7,260.4,23,569,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,28,27,5,24,6,10,35,16,4,10,-9900,99,-9900,99,-9900,99,0.9,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-02,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.081,1,0.105,1,0.330,51,0.17,0
2010-03-03,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.105,1,0.330,2,0.17,0
2010-03-03,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.105,1,0.330,51,0.17,0
2010-03-03,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.082,1,0.105,1,0.329,51,0.17,0
2010-03-03,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.105,1,0.329,51,0.17,0
2010-03-03,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.105,1,0.329,51,0.17,0
2010-03-03,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.082,1,0.105,1,0.328,51,0.17,0
2010-03-03,7:00,89.6,98.0,1,128,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,5,27,0,24,0,10,13,16,0,10,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.060,1,0.328,51,0.17,0
2010-03-03,8:00,83.2,102.5,166,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,53,25,134,28,37,25,77,10,419,16,27,10,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.060,1,0.328,51,0.17,0
2010-03-03,9:00,71.2,111.6,447,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,278,24,584,27,91,24,288,10,743,16,49,10,-9900,99,-9900,99,-9900,99,0.9,3,0.082,1,0.060,1,0.327,51,0.17,0
2010-03-03,10:00,60.0,122.4,694,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,352,24,383,27,161,24,501,10,869,16,68,10,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.060,1,0.327,51,0.17,0
2010-03-03,11:00,50.3,136.2,888,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,480,24,350,27,257,24,675,10,930,16,81,10,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.060,1,0.327,51,0.17,0
2010-03-03,12:00,43.1,154.2,1016,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,478,24,217,27,320,24,790,10,960,16,90,10,-9900,99,-9900,99,-9900,99,1.0,3,0.082,1,0.060,1,0.326,51,0.17,0
2010-03-03,13:00,39.8,176.2,1069,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,623,24,517,27,226,24,838,10,970,16,93,10,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.326,51,0.17,0
2010-03-03,14:00,41.5,198.9,1043,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,664,24,557,27,247,24,814,10,964,16,91,10,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.326,51,0.17,0
2010-03-03,15:00,47.5,218.4,940,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,720,24,941,27,85,24,720,10,941,16,85,10,-9900,99,-9900,99,-9900,99,1.0,3,0.082,1,0.060,1,0.325,51,0.17,0
2010-03-03,16:00,56.5,233.5,767,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,564,24,892,27,73,24,564,10,892,16,73,10,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.325,51,0.17,0
2010-03-03,17:00,67.3,245.2,536,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,362,24,794,27,56,24,362,10,794,16,56,10,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.325,51,0.17,0
2010-03-03,18:00,79.1,254.7,263,1392,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,143,24,567,27,36,24,143,10,567,16,36,10,-9900,99,-9900,99,-9900,99,1.0,3,0.082,1,0.060,1,0.324,51,0.17,0
2010-03-03,19:00,87.6,260.8,25,591,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,24,83,27,4,24,8,10,83,16,4,10,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.324,51,0.17,0
2010-03-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.324,51,0.17,0
2010-03-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.082,1,0.060,1,0.323,51,0.17,0
2010-03-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.082,1,0.060,1,0.323,51,0.17,0
2010-03-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.082,1,0.060,1,0.323,51,0.17,0
2010-03-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.082,1,0.060,1,0.322,51,0.17,0
2010-03-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.083,1,0.060,1,0.322,2,0.17,0
2010-03-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.083,1,0.060,1,0.321,51,0.17,0
2010-03-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.083,1,0.060,1,0.321,51,0.17,0
2010-03-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.083,1,0.060,1,0.320,51,0.17,0
2010-03-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.083,1,0.060,1,0.320,51,0.17,0
2010-03-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.060,1,0.319,51,0.17,0
2010-03-04,7:00,89.4,97.6,1,151,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,8,27,0,24,0,10,8,16,0,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.318,51,0.17,0
2010-03-04,8:00,82.9,102.3,172,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,76,24,359,27,32,24,76,10,359,16,32,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.318,51,0.17,0
2010-03-04,9:00,71.0,111.3,453,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,282,24,688,27,58,24,282,10,688,16,58,10,-9900,99,-9900,99,-9900,99,1.4,3,0.083,1,0.082,1,0.317,51,0.17,0
2010-03-04,10:00,59.7,122.1,700,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,494,24,822,27,79,24,494,10,822,16,79,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.317,51,0.17,0
2010-03-04,11:00,49.9,136.0,894,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,666,24,888,27,95,24,666,10,888,16,95,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.082,1,0.316,51,0.17,0
2010-03-04,12:00,42.7,154.0,1022,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,781,24,921,27,104,24,781,10,921,16,104,10,-9900,99,-9900,99,-9900,99,1.5,3,0.083,1,0.082,1,0.316,51,0.17,0
2010-03-04,13:00,39.4,176.2,1074,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,828,24,932,27,108,24,828,10,932,16,108,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.082,1,0.315,51,0.17,0
2010-03-04,14:00,41.1,199.1,1048,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,804,24,926,27,106,24,804,10,926,16,106,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.082,1,0.314,51,0.17,0
2010-03-04,15:00,47.2,218.7,944,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,711,24,901,27,99,24,711,10,901,16,99,10,-9900,99,-9900,99,-9900,99,1.5,3,0.083,1,0.082,1,0.314,51,0.17,0
2010-03-04,16:00,56.3,233.9,771,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,556,24,849,27,85,24,556,10,849,16,85,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.082,1,0.313,51,0.17,0
2010-03-04,17:00,67.1,245.5,540,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,355,24,745,27,66,24,355,10,745,16,66,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.313,51,0.17,0
2010-03-04,18:00,78.9,255.1,267,1391,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,139,24,507,27,42,24,139,10,507,16,42,10,-9900,99,-9900,99,-9900,99,1.4,3,0.083,1,0.082,1,0.312,51,0.17,0
2010-03-04,19:00,87.5,261.2,26,614,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,34,27,5,24,8,10,60,16,5,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.312,51,0.17,0
2010-03-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.082,1,0.311,51,0.17,0
2010-03-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.082,1,0.310,51,0.17,0
2010-03-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.310,51,0.17,0
2010-03-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.309,51,0.17,0
2010-03-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.082,1,0.309,51,0.17,0
2010-03-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.308,51,0.17,0
2010-03-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.307,51,0.17,0
2010-03-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.082,1,0.307,51,0.17,0
2010-03-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.306,51,0.17,0
2010-03-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.082,1,0.306,51,0.17,0
2010-03-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.082,1,0.305,51,0.17,0
2010-03-05,7:00,89.3,97.3,2,174,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,2,27,0,24,0,10,20,16,0,10,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.055,1,0.304,51,0.17,0
2010-03-05,8:00,82.6,102.0,178,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,34,24,59,27,27,24,85,10,452,16,28,10,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.055,1,0.304,51,0.17,0
2010-03-05,9:00,70.7,111.0,459,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,135,24,233,27,58,24,297,10,753,16,48,10,-9900,99,-9900,99,-9900,99,1.3,3,0.083,1,0.055,1,0.303,51,0.17,0
2010-03-05,10:00,59.4,121.8,706,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,289,24,88,27,244,24,509,10,872,16,66,10,-9900,99,-9900,99,-9900,99,1.3,51,0.083,1,0.055,1,0.303,51,0.17,0
2010-03-05,11:00,49.6,135.7,900,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,378,24,239,27,223,24,681,10,929,16,79,10,-9900,99,-9900,99,-9900,99,1.4,51,0.083,1,0.055,1,0.302,51,0.17,0
2010-03-05,12:00,42.3,153.9,1027,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,264,24,124,27,172,24,794,10,957,16,87,10,-9900,99,-9900,99,-9900,99,1.4,3,0.083,1,0.055,1,0.302,51,0.17,0
2010-03-05,13:00,39.0,176.3,1080,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,624,24,97,27,549,24,840,10,966,16,90,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.055,1,0.301,51,0.17,0
2010-03-05,14:00,40.8,199.4,1053,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,576,24,469,27,221,24,815,10,960,16,88,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.055,1,0.300,51,0.17,0
2010-03-05,15:00,46.9,219.1,949,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,561,24,435,27,264,24,721,10,937,16,82,10,-9900,99,-9900,99,-9900,99,1.6,3,0.083,1,0.055,1,0.300,51,0.17,0
2010-03-05,16:00,56.0,234.2,776,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,440,24,562,27,127,24,568,10,891,16,71,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.055,1,0.299,51,0.17,0
2010-03-05,17:00,66.9,245.9,544,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,327,24,579,27,101,24,367,10,798,16,54,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.055,1,0.299,51,0.17,0
2010-03-05,18:00,78.7,255.4,271,1390,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,122,24,298,27,64,24,149,10,583,16,35,10,-9900,99,-9900,99,-9900,99,1.5,3,0.083,1,0.055,1,0.298,51,0.17,0
2010-03-05,19:00,87.5,261.6,28,637,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,24,67,27,6,24,9,10,99,16,5,10,-9900,99,-9900,99,-9900,99,1.5,51,0.083,1,0.055,1,0.298,51,0.17,0
2010-03-05,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.083,1,0.055,1,0.297,51,0.17,0
2010-03-05,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.083,1,0.055,1,0.296,51,0.17,0
2010-03-05,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.083,1,0.055,1,0.296,51,0.17,0
2010-03-05,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.083,1,0.055,1,0.295,51,0.17,0
2010-03-05,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.083,1,0.055,1,0.295,51,0.17,0
2010-03-06,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.294,2,0.17,0
2010-03-06,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,7:00,89.2,96.9,3,197,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,9,27,0,24,1,10,23,16,0,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,8:00,82.4,101.7,184,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,24,66,27,51,24,89,10,459,16,28,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,9:00,70.4,110.7,466,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,199,24,203,27,131,24,301,10,753,16,49,10,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,10:00,59.1,121.6,712,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,301,24,159,27,219,24,512,10,870,16,66,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,11:00,49.2,135.5,906,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,203,24,0,27,203,24,684,10,927,16,79,10,-9900,99,-9900,99,-9900,99,1.5,51,0.084,1,0.055,1,0.294,51,0.17,0
2010-03-06,12:00,41.9,153.8,1033,1389,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,234,24,0,27,234,24,797,10,955,16,87,10,-9900,99,-9900,99,-9900,99,1.5,3,0.084,1,0.055,1,0.294,51,0.17,0
